postcode,invoeding,afname,"congestiemanagement invoeding","congestiemanagement afname"
1474BE,0,3,0,0
1474CA,0,3,0,0
1474CB,0,3,0,0
1474HA,0,3,0,0
1474HB,0,3,0,0
1474HC,0,3,0,0
1474HD,0,3,0,0
1474HE,0,3,0,0
1474HG,0,3,0,0
1474HH,0,3,0,0
1474HJ,0,3,0,0
1474HK,3,3,0,0
1474HL,0,3,0,0
1474HM,0,3,0,0
1474HN,0,3,0,0
1474HP,0,3,0,0
1474HR,0,3,0,0
1474HS,0,3,0,0
1474HT,0,3,0,0
1474HV,0,3,0,0
1474HW,3,3,0,0
1474HX,0,3,0,0
1474HZ,0,3,0,0
1474JA,0,3,0,0
1474JB,0,3,0,0
1474JC,0,3,0,0
1474JD,0,3,0,0
1474JE,0,3,0,0
1474JG,0,3,0,0
1474JH,0,3,0,0
1474JJ,0,3,0,0
1474JK,0,3,0,0
1474JL,0,3,0,0
1474JM,0,3,0,0
1474KA,0,3,0,0
1474KB,0,3,0,0
1474KC,0,3,0,0
1474KD,0,3,0,0
1474KE,0,3,0,0
1474KG,0,3,0,0
1474KH,0,3,0,0
1474MA,0,3,0,0
1474MB,0,3,0,0
1474MC,0,3,0,0
1474MD,3,3,0,0
1474ME,3,3,0,0
1474MG,0,3,0,0
1474MH,0,3,0,0
1474MJ,0,3,0,0
1474MK,0,3,0,0
1474ML,0,3,0,0
1474MN,0,3,0,0
1474MP,0,3,0,0
1474MR,3,3,0,0
1474MS,3,3,0,0
1474MT,3,3,0,0
1474MV,0,3,0,0
1474MW,0,3,0,0
1474MX,0,3,0,0
1474MZ,0,3,0,0
1474PA,0,3,0,0
1474PB,0,3,0,0
1474PC,0,3,0,0
1474PD,0,3,0,0
1474PE,0,3,0,0
1474PG,0,3,0,0
1474PH,0,3,0,0
1474PJ,0,3,0,0
1474PK,0,3,0,0
1474PL,0,3,0,0
1474PM,0,3,0,0
1474PN,0,3,0,0
1474PP,0,3,0,0
1474PR,0,3,0,0
1474PS,0,3,0,0
1474PT,0,3,0,0
1474PV,0,3,0,0
1474RA,0,3,0,0
1474RB,0,3,0,0
1474RC,0,3,0,0
1474RE,0,3,0,0
1474RG,0,3,0,0
1474RH,0,3,0,0
1474RJ,0,3,0,0
1474RK,0,3,0,0
1474RL,0,3,0,0
1474RN,0,3,0,0
1474RR,0,3,0,0
1474RS,0,3,0,0
1474RT,0,3,0,0
1474RV,0,3,0,0
1474RX,0,3,0,0
1474RZ,0,3,0,0
1474SE,0,3,0,0
1474SH,0,3,0,0
1474SJ,0,3,0,0
1474SK,0,3,0,0
1474SL,0,3,0,0
1474SN,0,3,0,0
1474SP,0,3,0,0
1474SR,0,3,0,0
1474ST,0,3,0,0
1475JA,0,3,0,0
1475JB,0,3,0,0
1475JC,0,3,0,0
1475JD,0,3,0,0
1475JE,0,3,0,0
1475JG,0,3,0,0
1475JH,0,3,0,0
1475JJ,0,3,0,0
1475JK,0,3,0,0
1475JL,0,3,0,0
1475JM,0,3,0,0
1475JN,0,3,0,0
1475JP,0,3,0,0
1475JR,0,3,0,0
1475JS,0,3,0,0
1475JT,0,3,0,0
1476NA,0,3,0,0
1476NB,2,3,0,0
1476NC,0,3,0,0
1476ND,0,3,0,0
1476NE,0,3,0,0
1476NG,0,3,0,0
1477EG,0,3,0,0
1477EH,0,3,0,0
1477EJ,0,3,0,0
1477EK,0,3,0,0
1481AN,0,3,0,0
1481AP,0,3,0,0
1481AR,0,3,0,0
1481AS,0,3,0,0
1481AT,0,3,0,0
1482AH,0,3,0,0
1482AJ,0,3,0,0
1482AK,0,3,0,0
1482AL,0,3,0,0
1482AM,0,3,0,0
1483AA,0,3,0,0
1483AB,0,3,0,0
1483AC,0,3,0,0
1483AD,0,3,0,0
1483AE,0,3,0,0
1483AG,0,3,0,0
1483AH,0,3,0,0
1483AJ,0,3,0,0
1483AK,0,3,0,0
1483AL,0,3,0,0
1483AM,0,3,0,0
1483AN,0,3,0,0
1483AP,0,3,0,0
1483AR,0,3,0,0
1483AS,0,3,0,0
1483AV,0,3,0,0
1483AX,0,3,0,0
1483AZ,0,3,0,0
1483BA,0,3,0,0
1483BB,0,3,0,0
1483BC,0,3,0,0
1483BD,0,3,0,0
1483BE,0,3,0,0
1483BG,0,3,0,0
1483BH,0,3,0,0
1483BJ,0,3,0,0
1483BK,0,3,0,0
1483BL,0,3,0,0
1483BM,0,3,0,0
1483BN,0,3,0,0
1483BP,0,3,0,0
1483BR,0,3,0,0
1483BS,0,3,0,0
1483BT,0,3,0,0
1483BV,0,3,0,0
1483BW,0,3,0,0
1483BX,0,3,0,0
1483BZ,0,3,0,0
1483CA,0,3,0,0
1483CB,0,3,0,0
1483CC,0,3,0,0
1483CD,0,3,0,0
1483CE,0,3,0,0
1483CG,0,3,0,0
1483CH,0,3,0,0
1483CJ,0,3,0,0
1483CK,0,3,0,0
1483CL,0,3,0,0
1483CP,0,3,0,0
1483CR,0,3,0,0
1483CS,0,3,0,0
1483CT,0,3,0,0
1483CV,0,3,0,0
1483CW,0,3,0,0
1483CX,0,3,0,0
1483EA,0,3,0,0
1483EB,0,3,0,0
1483GA,0,3,0,0
1483GB,0,3,0,0
1483GC,0,3,0,0
1483GD,0,3,0,0
1483GE,0,3,0,0
1483HA,0,3,0,0
1483HB,0,3,0,0
1483MA,0,3,0,0
1483SB,0,3,0,0
1483TA,3,3,0,0
1483TB,0,3,0,0
1483TC,0,3,0,0
1483TD,0,3,0,0
1483TE,0,3,0,0
1483TG,0,3,0,0
1483TH,0,3,0,0
1483TJ,0,3,0,0
1483TK,0,3,0,0
1483TL,0,3,0,0
1483TM,0,3,0,0
1483TN,0,3,0,0
1483TP,3,3,0,0
1483TR,0,3,0,0
1483TS,0,3,0,0
1483TT,0,3,0,0
1483TV,0,3,0,0
1483TW,0,3,0,0
1483TX,0,3,0,0
1483TZ,0,3,0,0
1483VA,0,3,0,0
1483VB,0,3,0,0
1483VC,0,3,0,0
1483VD,0,3,0,0
1483VE,0,3,0,0
1483VG,0,3,0,0
1483VH,0,3,0,0
1483VJ,0,3,0,0
1483VK,0,3,0,0
1483VL,0,3,0,0
1483VM,0,3,0,0
1483VN,0,3,0,0
1483VP,0,3,0,0
1483VR,0,3,0,0
1483VS,0,3,0,0
1483VT,0,3,0,0
1483VV,0,3,0,0
1483VW,0,3,0,0
1483VX,0,3,0,0
1483VZ,0,3,0,0
1483WB,0,3,0,0
1483WC,0,3,0,0
1483WD,0,3,0,0
1483WE,0,3,0,0
1483WG,0,3,0,0
1483XA,0,3,0,0
1483XB,0,3,0,0
1483XC,0,3,0,0
1483XD,0,3,0,0
1483XE,0,3,0,0
1483XG,0,3,0,0
1483XH,0,3,0,0
1483XJ,0,3,0,0
1483XK,0,3,0,0
1483XL,0,3,0,0
1483XM,0,3,0,0
1483XN,0,3,0,0
1483XP,0,3,0,0
1483XR,0,3,0,0
1483XS,0,3,0,0
1484EA,3,3,0,0
1484EB,3,3,0,0
1484EC,3,3,0,0
1484ED,3,3,0,0
1484EE,3,3,0,0
1484EG,3,3,0,0
1484EH,3,3,0,0
1484EJ,3,3,0,0
1484EK,3,3,0,0
1484EL,3,3,0,0
1484EM,3,3,0,0
1484EN,3,3,0,0
1484EP,3,3,0,0
1484ER,3,3,0,0
1484ES,3,3,0,0
1484ET,3,3,0,0
1484EV,3,3,0,0
1484EW,3,3,0,0
1484EX,3,3,0,0
1484EZ,3,3,0,0
1484MD,0,3,0,0
1484PA,3,3,0,0
1484PB,2,3,0,0
1484PC,2,3,0,0
1484PH,0,3,0,0
1485ET,3,3,0,0
1485EV,3,3,0,0
1486MC,2,3,0,0
1486MD,2,3,0,0
1486MG,2,3,0,0
1486MH,2,3,0,0
1486MJ,2,3,0,0
1486MK,2,3,0,0
1486ML,2,3,0,0
1486MN,2,3,0,0
1486MP,2,3,0,0
1486MR,2,3,0,0
1486MS,2,3,0,0
1486MT,2,3,0,0
1486MV,2,3,0,0
1486MX,2,3,0,0
1486MZ,2,3,0,0
1486ND,2,3,0,0
1486NE,2,3,0,0
1486NG,2,3,0,0
1486NH,2,3,0,0
1486PD,3,3,0,0
1487MA,0,3,0,0
1487MB,0,3,0,0
1487MC,0,3,0,0
1487MD,0,3,0,0
1487ME,2,3,0,0
1488AB,2,3,0,0
1488AC,2,3,0,0
1488AE,0,3,0,0
1488AG,2,3,0,0
1488AH,0,3,0,0
1488AJ,0,3,0,0
1488AK,0,3,0,0
1488AL,2,3,0,0
1488AN,2,3,0,0
1489NA,2,3,0,0
1489NB,2,3,0,0
1489NC,2,3,0,0
1489ND,2,3,0,0
1489NG,2,3,0,0
1489PG,2,3,0,0
1489PH,2,3,0,0
1501AA,0,3,0,0
1501AB,0,3,0,1
1501AC,0,3,0,0
1501AD,0,3,0,0
1501AE,0,3,0,0
1501AG,0,3,0,1
1501AH,0,3,0,1
1501AJ,0,3,0,1
1501AK,0,3,0,1
1501AM,0,3,0,1
1501AN,0,3,0,1
1501AP,0,3,0,1
1501AR,0,3,0,1
1501AS,0,3,0,1
1501AT,0,3,0,1
1501AV,0,3,0,1
1501AW,0,3,0,1
1501AX,0,3,0,1
1501AZ,0,3,0,1
1501BA,0,3,0,1
1501BB,0,3,0,1
1501BC,0,3,0,0
1501BD,0,3,0,1
1501BE,0,3,0,1
1501BG,0,3,0,0
1501BH,0,3,0,0
1501BJ,0,3,0,0
1501BK,0,3,0,0
1501BL,0,3,0,0
1501BM,0,3,0,0
1501CA,0,3,0,0
1501CB,0,3,0,0
1501CC,0,3,0,0
1501CD,0,3,0,0
1501CE,0,3,0,0
1501CG,0,2,0,0
1501CH,0,2,0,0
1501CJ,0,2,0,0
1501CK,0,3,0,0
1501CL,0,3,0,1
1501CM,0,3,0,0
1501CN,0,3,0,0
1501CP,0,3,0,0
1501CR,0,2,0,0
1501CS,0,3,0,1
1501CT,0,3,0,0
1501CV,0,2,0,0
1501CW,0,3,0,1
1501CX,0,2,0,0
1501NA,0,3,0,1
1501NB,0,3,0,1
1501NC,0,3,0,0
1501ND,0,3,0,0
1501NE,0,3,0,0
1501NG,0,3,0,1
1501NH,0,3,0,0
1501NJ,0,2,0,0
1501NK,0,3,0,0
1501NL,0,3,0,1
1501NM,0,2,0,0
1501NN,0,3,0,0
1501NP,0,3,0,1
1501NR,0,3,0,0
1501NS,0,3,0,0
1501NT,0,3,0,0
1501NV,0,3,0,0
1501NW,0,3,0,0
1501PA,0,3,0,0
1501PB,0,3,0,0
1501PD,0,3,0,0
1501PE,0,3,0,0
1501PG,0,3,0,0
1501PH,0,3,0,1
1501PJ,0,3,0,0
1501PK,0,3,0,0
1501PL,0,3,0,1
1501PM,0,3,0,1
1501PN,0,3,0,0
1501PP,0,3,0,1
1501PR,0,3,0,1
1501PS,0,3,0,0
1501PT,0,3,0,1
1501PV,0,3,0,1
1501PW,0,3,0,0
1501PX,0,2,0,0
1501RA,0,2,0,0
1501RB,0,2,0,0
1501RE,0,2,0,0
1501RH,0,2,0,0
1501RJ,0,2,0,0
1501RK,0,2,0,0
1501RL,0,3,0,0
1501RM,0,3,0,0
1501RN,0,3,0,0
1501RP,0,2,0,0
1501RR,0,3,0,0
1501RS,0,3,0,0
1501RT,0,3,0,1
1501RV,0,3,0,0
1501RW,0,2,0,0
1501RZ,0,3,0,0
1501SB,0,3,0,0
1501SC,0,2,0,0
1501SE,0,2,0,0
1501SG,0,3,0,0
1501SH,0,2,0,0
1501SJ,0,2,0,0
1501TA,0,3,0,0
1501TB,0,2,0,0
1501TC,0,3,0,0
1501TD,0,2,0,0
1501TE,0,2,0,0
1501TG,0,3,0,0
1501TH,0,2,0,0
1501TJ,0,2,0,0
1501TK,0,3,0,1
1501TL,0,2,0,0
1501TM,0,2,0,0
1501TN,0,2,0,0
1501TP,0,2,0,0
1501TR,0,2,0,0
1501TS,0,3,0,0
1501TT,0,2,0,0
1501TV,0,2,0,0
1501TW,0,2,0,0
1501TX,0,3,0,1
1501TZ,0,2,0,0
1501VA,0,2,0,0
1501VB,0,2,0,0
1501VC,0,2,0,0
1501VD,0,2,0,0
1501VE,0,2,0,0
1501VG,0,2,0,0
1501VH,0,2,0,0
1501VJ,0,3,0,1
1501VK,0,2,0,0
1501VL,0,3,0,0
1501VM,0,2,0,0
1501VN,0,3,0,1
1501VP,0,3,0,0
1501VR,0,2,0,0
1501VS,0,2,0,0
1501VT,0,3,0,0
1501VV,0,3,0,0
1501VW,0,2,0,0
1501WB,0,2,0,0
1501WC,0,2,0,0
1501WD,0,2,0,0
1501WE,0,2,0,0
1501XA,0,2,0,0
1501XB,0,2,0,0
1501XC,0,2,0,0
1501XD,0,2,0,0
1501XE,0,2,0,0
1501XG,0,2,0,0
1501XH,0,2,0,0
1501XJ,0,2,0,0
1501XK,0,2,0,0
1501XL,0,2,0,0
1501XM,0,2,0,0
1501XN,0,2,0,0
1501XP,0,2,0,0
1501XW,0,2,0,0
1501XX,0,2,0,0
1501XZ,1,3,0,0
1501ZA,0,2,0,0
1501ZB,0,2,0,0
1501ZC,0,2,0,0
1501ZD,0,2,0,0
1501ZE,0,2,0,0
1501ZG,0,2,0,0
1501ZH,0,2,0,0
1501ZJ,0,2,0,0
1501ZK,0,2,0,0
1501ZL,0,2,0,0
1501ZM,0,2,0,0
1501ZN,0,2,0,0
1501ZP,0,2,0,0
1501ZR,0,2,0,0
1501ZS,0,2,0,0
1501ZT,0,2,0,0
1501ZV,0,2,0,0
1501ZW,0,2,0,0
1501ZX,0,2,0,0
1502AA,0,3,0,1
1502AB,0,3,0,0
1502AC,0,3,0,0
1502AD,0,3,0,0
1502AE,0,3,0,0
1502AG,0,3,0,0
1502AH,0,3,0,1
1502AJ,0,3,0,0
1502AK,0,3,0,0
1502AL,0,3,0,0
1502AM,0,3,0,1
1502AN,0,2,0,0
1502AP,0,3,0,0
1502BA,0,3,0,0
1502BB,0,3,0,1
1502BC,0,2,0,0
1502BD,0,2,0,0
1502BE,0,2,0,0
1502BG,0,3,0,0
1502BH,0,3,0,0
1502BJ,0,3,0,0
1502BK,0,3,0,0
1502BL,0,3,0,0
1502BM,0,2,0,0
1502BN,0,2,0,0
1502BP,0,2,0,0
1502BR,0,2,0,0
1502BS,0,2,0,0
1502BT,0,2,0,0
1502BV,0,2,0,0
1502BW,0,2,0,0
1502CA,0,2,0,0
1502CB,0,2,0,0
1502CC,0,3,0,0
1502CD,0,3,0,0
1502CE,0,3,0,0
1502CG,0,3,0,0
1502CH,0,3,0,0
1502CJ,0,3,0,0
1502CK,0,3,0,0
1502CL,0,3,0,0
1502CM,0,3,0,0
1502CN,0,3,0,0
1502CP,0,3,0,0
1502DA,0,3,0,0
1502DB,0,3,0,0
1502DC,0,3,0,0
1502DD,0,3,0,0
1502DE,0,3,0,0
1502DG,0,3,0,0
1502DH,0,3,0,0
1502DJ,0,3,0,0
1502DK,0,3,0,0
1502DL,0,2,0,0
1502DM,0,2,0,0
1502DN,0,3,0,0
1502DR,0,3,0,0
1502DV,0,3,0,0
1502DZ,0,3,0,0
1502EA,0,3,0,0
1502EB,0,3,0,0
1502EC,0,3,0,0
1502ED,0,3,0,0
1502EE,0,3,0,0
1502EG,0,3,0,0
1502EH,0,3,0,0
1502EJ,0,3,0,0
1502EK,0,3,0,0
1502EL,0,3,0,0
1502EM,0,3,0,0
1502EN,0,3,0,0
1502EP,0,3,0,0
1502ER,0,3,0,0
1502ES,0,3,0,0
1502GA,0,2,0,0
1502GB,0,2,0,0
1502GC,0,2,0,0
1502GD,0,2,0,0
1502GE,0,2,0,0
1502GG,0,2,0,0
1502GH,0,2,0,0
1502GJ,0,2,0,0
1502GK,0,2,0,0
1502GL,0,2,0,0
1502GM,0,2,0,0
1502GN,0,2,0,0
1502GP,0,2,0,0
1502GR,0,2,0,0
1502GS,0,2,0,0
1502GT,0,2,0,0
1502GV,0,2,0,0
1502GW,0,2,0,0
1502GX,0,2,0,0
1502GZ,0,2,0,0
1502NA,0,2,0,0
1502NB,0,2,0,0
1502NC,0,2,0,0
1502ND,0,2,0,0
1502NE,0,3,0,0
1502NG,0,3,0,0
1502NH,0,2,0,0
1502NJ,0,2,0,0
1502NK,0,3,0,0
1502NL,0,2,0,0
1502NM,0,2,0,0
1502NN,0,2,0,0
1502NP,0,2,0,0
1502NR,0,2,0,0
1502NS,0,2,0,0
1502NT,0,2,0,0
1502NV,0,2,0,0
1502NW,0,2,0,0
1502NX,0,2,0,0
1502PA,0,3,0,0
1502PB,0,3,0,0
1502PC,0,3,0,0
1502PD,0,3,0,0
1502PE,0,3,0,0
1502PG,0,3,0,0
1502PH,0,3,0,0
1502PJ,0,3,0,0
1502PK,0,3,0,0
1502PL,0,3,0,0
1502PM,0,3,0,0
1502PN,0,3,0,0
1502PP,0,3,0,0
1502PR,0,3,0,0
1502PS,0,3,0,0
1502PT,0,3,0,0
1502PV,0,3,0,0
1502PW,0,3,0,0
1502PX,0,2,0,0
1502PZ,0,3,0,0
1502RA,0,3,0,0
1502RB,0,3,0,0
1502RC,0,3,0,0
1502RD,0,2,0,0
1502RE,0,2,0,0
1502RG,0,3,0,0
1502RH,0,3,0,0
1502RJ,0,3,0,0
1502RK,0,3,0,0
1502RL,0,3,0,0
1502RM,0,3,0,0
1502RN,0,3,0,0
1502RP,0,3,0,0
1502RR,0,3,0,0
1502RS,0,3,0,0
1502RT,0,3,0,0
1502RV,0,2,0,0
1502RW,0,2,0,0
1502RX,0,2,0,0
1502RZ,0,3,0,0
1502SZ,0,3,0,0
1502TA,0,3,0,0
1502TB,0,3,0,0
1502TC,0,3,0,0
1502TD,0,3,0,0
1502TE,0,3,0,0
1502TG,0,3,0,0
1502TH,0,3,0,0
1502TJ,0,3,0,0
1502TK,0,3,0,0
1502TL,0,3,0,0
1502TM,0,3,0,0
1502TN,0,2,0,0
1502TP,0,3,0,0
1502TR,0,3,0,0
1502TS,0,3,0,0
1502TT,0,3,0,0
1502TV,0,3,0,0
1502TW,0,3,0,0
1502TX,0,3,0,0
1502TZ,0,3,0,0
1502VA,0,3,0,0
1502VB,0,3,0,0
1502VC,0,3,0,0
1502VD,0,3,0,0
1502VE,0,3,0,0
1502VG,0,3,0,0
1502VH,0,3,0,0
1502VJ,0,3,0,0
1502VK,0,3,0,0
1502VL,0,3,0,0
1502VM,0,3,0,0
1502VN,0,3,0,0
1502VP,0,3,0,0
1502VR,0,3,0,0
1502VS,0,3,0,0
1502VT,0,3,0,0
1502VV,0,3,0,0
1502VW,0,3,0,0
1502VX,0,3,0,0
1502VZ,0,3,0,0
1502WB,0,3,0,0
1502WC,0,3,0,0
1502WD,0,3,0,0
1502WE,0,3,0,0
1502WG,0,3,0,0
1502WH,0,3,0,0
1502WJ,0,3,0,0
1502WK,0,3,0,0
1502WL,0,3,0,0
1502WN,0,3,0,0
1502WP,0,3,0,0
1502WR,0,3,0,0
1502WS,0,3,0,0
1502WT,0,3,0,0
1502WV,0,3,0,0
1502WX,0,3,0,0
1502WZ,0,3,0,0
1502XA,0,3,0,0
1502XB,0,3,0,0
1502XC,0,3,0,0
1502XD,0,3,0,0
1502XE,0,3,0,0
1502XG,0,3,0,0
1502XH,0,3,0,0
1502XJ,0,3,0,0
1502XK,0,3,0,0
1502XL,0,3,0,0
1503AA,0,3,0,0
1503AB,0,3,0,0
1503AC,0,3,0,0
1503AD,0,3,0,0
1503AE,0,3,0,0
1503AG,0,3,0,0
1503AH,0,3,0,0
1503AJ,0,3,0,0
1503AK,0,3,0,0
1503AL,0,3,0,0
1503AM,0,3,0,0
1503AN,0,3,0,0
1503AP,0,3,0,0
1503AR,0,3,0,0
1503AS,0,3,0,0
1503AT,0,3,0,0
1503AV,0,3,0,0
1503AW,0,3,0,0
1503AX,0,3,0,0
1503AZ,0,3,0,0
1503BA,0,3,0,0
1503BB,0,3,0,0
1503BC,0,3,0,0
1503BD,0,3,0,0
1503BE,0,3,0,0
1503BG,0,3,0,0
1503BH,0,3,0,0
1503BJ,0,3,0,0
1503BK,0,3,0,0
1503BL,0,3,0,0
1503BM,0,3,0,0
1503BN,0,3,0,0
1503BP,0,3,0,0
1503BR,0,3,0,0
1503BS,0,3,0,0
1503BT,0,3,0,0
1503BV,0,3,0,0
1503BW,0,3,0,0
1503BX,0,3,0,0
1503BZ,0,3,0,0
1503CA,0,3,0,0
1503CB,0,3,0,0
1503CC,0,3,0,0
1503CD,0,3,0,0
1503CE,0,3,0,0
1503DA,0,3,0,0
1503EA,0,3,0,0
1503EB,0,3,0,0
1503EC,0,3,0,0
1503ED,0,3,0,0
1503EE,0,3,0,0
1503GA,0,3,0,0
1503GB,0,3,0,0
1503GC,0,3,0,0
1503GD,0,3,0,0
1503GE,0,3,0,0
1503HA,0,3,0,0
1503HB,0,3,0,0
1503HC,0,3,0,0
1503HD,0,3,0,0
1503HE,0,3,0,0
1503HG,0,3,0,0
1503HH,0,3,0,0
1503HJ,0,3,0,0
1503HK,0,3,0,0
1503HL,0,3,0,0
1503HM,0,3,0,0
1503HN,0,3,0,0
1503HP,0,3,0,0
1503HS,0,3,0,0
1503HT,0,3,0,0
1503HV,0,3,0,0
1503HW,0,3,0,0
1503HZ,0,3,0,0
1503JA,0,3,0,0
1503JB,0,3,0,0
1503JC,0,3,0,0
1503JD,0,3,0,0
1503JE,0,3,0,0
1503JG,0,3,0,0
1503JH,0,3,0,0
1503JJ,0,3,0,0
1503JK,0,3,0,0
1503JL,0,3,0,0
1503JM,0,3,0,0
1503JN,0,3,0,0
1503JP,0,3,0,0
1503JR,0,3,0,0
1503JS,0,3,0,0
1503JT,0,3,0,0
1503JV,0,3,0,0
1503JW,0,3,0,0
1503JX,0,3,0,0
1503JZ,0,3,0,0
1503KA,0,3,0,0
1503KB,0,3,0,0
1503KC,0,3,0,0
1503KD,0,2,0,0
1503KE,0,3,0,0
1503KG,0,3,0,0
1503KH,0,3,0,0
1503KJ,0,3,0,0
1503KK,0,3,0,0
1503KL,0,3,0,0
1503KM,0,3,0,0
1503KN,0,3,0,0
1503KP,0,3,0,0
1503KR,0,3,0,0
1503KW,0,3,0,0
1503KX,0,3,0,0
1503KZ,0,3,0,0
1503LA,0,3,0,0
1503LB,0,3,0,0
1503LC,0,2,0,0
1503LD,0,3,0,0
1503LE,0,2,0,0
1503LG,0,2,0,0
1503LH,0,2,0,0
1503LJ,0,2,0,0
1503LK,0,2,0,0
1503LL,0,2,0,0
1503LM,0,2,0,0
1503MA,0,2,0,0
1503MB,0,3,0,0
1503MC,0,2,0,0
1503MD,0,3,0,0
1503ME,0,3,0,0
1503MG,0,3,0,0
1503MH,0,3,0,0
1503MJ,0,3,0,0
1503MK,0,3,0,0
1503ML,0,3,0,0
1503MN,0,2,0,0
1503MP,0,2,0,0
1503MR,0,2,0,0
1503MS,0,2,0,0
1503MT,0,2,0,0
1503MV,0,2,0,0
1503MX,0,2,0,0
1503MZ,0,2,0,0
1503NA,0,2,0,0
1503NB,0,2,0,0
1503NC,0,2,0,0
1503ND,0,2,0,0
1503NE,0,2,0,0
1503NG,0,2,0,0
1503NH,0,2,0,0
1503NJ,0,2,0,0
1503NT,0,2,0,0
1503NV,1,3,0,0
1503NW,0,2,0,0
1503NX,1,3,0,0
1503NZ,0,2,0,0
1503TA,0,3,0,0
1503TB,0,3,0,0
1503TC,0,3,0,0
1503TD,0,3,0,0
1503TE,0,3,0,0
1503TG,0,3,0,0
1503TH,0,3,0,0
1503TJ,0,3,0,0
1503TK,0,3,0,0
1503TL,0,3,0,0
1503TM,0,3,0,0
1503TN,0,3,0,0
1503TP,0,3,0,0
1503TR,0,3,0,0
1503TS,0,3,0,0
1503VA,0,3,0,0
1503VB,0,3,0,0
1503VC,0,3,0,0
1503VD,0,3,0,0
1503VE,0,3,0,0
1503VH,0,3,0,0
1503VJ,0,3,0,0
1503VK,0,3,0,0
1503VL,0,3,0,0
1503VM,0,3,0,0
1503VN,0,3,0,0
1503VP,0,3,0,0
1503VR,0,3,0,0
1503WB,0,3,0,0
1503WD,0,3,0,0
1503WE,0,3,0,0
1503WG,0,3,0,0
1503WH,0,3,0,0
1503WJ,0,3,0,0
1503WK,0,2,0,0
1503WL,0,3,0,0
1503WN,0,3,0,0
1503XA,0,3,0,0
1503XB,0,3,0,0
1503XC,0,3,0,0
1503XD,0,3,0,0
1503XE,0,3,0,0
1503XG,0,3,0,0
1503XH,0,3,0,0
1503XJ,0,3,0,0
1503XK,0,2,0,0
1503XL,0,2,0,0
1503XM,0,2,0,0
1503XN,0,2,0,0
1504AA,1,3,0,0
1504AB,1,3,0,0
1504AC,1,3,0,0
1504AD,1,3,0,0
1504AE,1,3,0,0
1504AG,1,3,0,0
1504AH,1,3,0,0
1504AJ,1,3,0,0
1504AK,0,3,0,0
1504AL,1,3,0,0
1504AM,1,3,0,0
1504AN,1,3,0,0
1504AP,1,3,0,0
1504AR,1,3,0,0
1504AS,1,3,0,0
1504AT,1,3,0,0
1504AV,1,3,0,0
1504AW,1,3,0,0
1504BA,1,3,0,0
1504BB,0,3,0,0
1504BC,0,3,0,0
1504BD,0,3,0,0
1504BE,0,3,0,0
1504BG,0,3,0,0
1504BH,0,3,0,0
1504BJ,0,3,0,0
1504BK,0,3,0,0
1504BL,0,3,0,0
1504BM,0,3,0,0
1504BN,0,3,0,0
1504BP,0,3,0,0
1504BR,0,3,0,0
1504BW,1,3,0,0
1504BX,1,3,0,0
1504BZ,1,3,0,0
1504CA,0,3,0,0
1504CB,0,3,0,0
1504CC,0,3,0,0
1504CD,0,3,0,0
1504CE,1,3,0,0
1504CG,1,3,0,0
1504CH,0,3,0,0
1504CJ,0,3,0,0
1504CK,0,3,0,0
1504CL,0,3,0,0
1504CM,0,3,0,0
1504CN,0,3,0,0
1504CP,1,3,0,0
1504CR,1,3,0,0
1504CS,1,3,0,0
1504CT,0,3,0,0
1504CV,0,3,0,0
1504CW,0,3,0,0
1504CX,0,3,0,0
1504DA,1,3,0,0
1504DB,1,3,0,0
1504DC,1,3,0,0
1504DD,1,3,0,0
1504DE,1,3,0,0
1504DG,1,3,0,0
1504DH,1,3,0,0
1504DJ,1,3,0,0
1504DK,1,3,0,0
1504EA,0,3,0,0
1504EB,0,3,0,0
1504EC,0,3,0,0
1504ED,1,3,0,0
1504EE,1,3,0,0
1504EG,1,3,0,0
1504EH,0,3,0,0
1504EJ,0,3,0,0
1504EK,0,3,0,0
1504EL,0,3,0,0
1504EM,1,3,0,0
1504EN,0,3,0,0
1504EP,0,3,0,0
1504ER,0,3,0,0
1504ES,0,3,0,0
1504ET,0,3,0,0
1504GA,1,3,0,0
1504GB,0,3,0,0
1504GC,0,3,0,0
1504GD,0,3,0,0
1504GE,0,3,0,0
1504GG,0,3,0,0
1504GH,0,3,0,0
1504GJ,0,3,0,0
1504GK,0,3,0,0
1504GL,0,3,0,0
1504HA,0,3,0,0
1504HB,0,3,0,0
1504HC,0,3,0,0
1504HD,0,3,0,0
1504HE,0,3,0,0
1504HG,0,3,0,0
1504HH,0,3,0,0
1504HJ,0,3,0,0
1504HK,0,3,0,0
1504HL,0,3,0,0
1504HM,0,3,0,0
1504HN,0,3,0,0
1504HP,0,3,0,0
1504JA,0,3,0,0
1504JB,0,3,0,0
1504JC,0,3,0,0
1504JD,0,3,0,0
1504JE,0,3,0,0
1504JG,0,3,0,0
1504JH,0,3,0,0
1504JJ,0,3,0,0
1504JK,0,3,0,0
1504JL,0,3,0,0
1504JM,0,3,0,0
1504JN,0,3,0,0
1504KA,0,3,0,0
1504KB,0,3,0,0
1504KC,0,3,0,0
1504KD,0,3,0,0
1504KE,0,3,0,0
1504KG,0,3,0,0
1504KH,0,3,0,0
1504KJ,0,3,0,0
1504KK,0,3,0,0
1504KL,0,3,0,0
1504KM,0,3,0,0
1504KN,0,3,0,0
